Date,0
1992-01-30,10.926337832722197
1992-01-31,11.42350596780284
1992-02-03,11.672030402523433
1992-02-04,11.34204444432703
1992-02-05,14.861003251378293
1992-02-06,14.029293800584014
1992-02-07,14.135512680533225
1992-02-10,9.10715062596637
1992-02-11,7.4644686844718535
1992-02-12,12.880896957273308
1992-02-13,11.290026457677072
1992-02-14,9.564412419571681
1992-02-18,6.1239209185375785
1992-02-19,1.1529483390525002
1992-02-20,1.8420479716742193
1992-02-21,1.8418996742436775
1992-02-24,-3.233957233525871
1992-02-25,-4.19065045383536
1992-02-26,-1.1065076456624183
1992-02-27,1.3630969006698024
1992-02-28,2.0230054803282655
1992-03-02,3.3625749941057848
1992-03-03,1.419436146469934
1992-03-04,2.0555196948374714
1992-03-05,-1.0890019264695638
1992-03-06,-3.648476874959215
1992-03-09,-4.497346676370853
1992-03-10,0.38561884425212156
1992-03-11,-1.6505582155184584
1992-03-12,-2.194767599944157
1992-03-13,-2.010198438842849
1992-03-16,-2.7819375337910515
1992-03-17,-1.6972023046345157
1992-03-18,0.45022135110104955
1992-03-19,0.35304136520073826
1992-03-20,-3.034296779858437
1992-03-23,-3.3071082957351337
1992-03-24,-4.758085698411833
1992-03-25,-2.6014448498430056
1992-03-26,-6.471710179297361
1992-03-27,-9.994781126394514
1992-03-30,-10.8307788948174
1992-03-31,-9.26467006577866
1992-04-01,-10.461501974610087
1992-04-02,-12.157509610332113
1992-04-03,-15.566537566385819
1992-04-06,-13.735979898447454
1992-04-07,-16.757482191528993
1992-04-08,-17.49629870373667
1992-04-09,-12.761084617518804
1992-04-10,-19.078833083513246
1992-04-13,-16.564021318570667
1992-04-14,-17.39342988336773
1992-04-15,-15.78299007062526
1992-04-16,-21.310762045424667
1992-04-20,-24.8279374318289
1992-04-21,-24.617801220632828
1992-04-22,-19.430345270979046
1992-04-23,-21.592645654401394
1992-04-24,-19.41486996949527
1992-04-27,-22.462110329820007
1992-04-28,-26.994415928165722
1992-04-29,-20.008539254602397
1992-04-30,-14.104552323344706
1992-05-01,-9.994170313755035
1992-05-04,-9.086226025225642
1992-05-05,-3.9632439565353934
1992-05-06,-1.7618781727234136
1992-05-07,-1.7903162786226403
1992-05-08,-2.4330852375151153
1992-05-11,-3.2109368768675495
1992-05-12,-2.7721337225044635
1992-05-13,-3.5197947483883354
1992-05-14,-3.7866353052587556
1992-05-15,-1.3915291414982676
1992-05-18,-1.8494575732163412
1992-05-19,-4.500945503855178
1992-05-20,-1.4487891598729448
1992-05-21,1.2201621387258683
1992-05-22,0.8485684727012313
1992-05-26,0.4054886591769673
1992-05-27,0.5260918119093958
1992-05-28,-2.151921290153041
1992-05-29,2.915430156470734
1992-06-01,3.0708235851029713
1992-06-02,8.066621745048451
1992-06-03,7.297433421393066
1992-06-04,7.2831877486619305
1992-06-05,4.409452835295269
1992-06-08,1.6842496876254245
1992-06-09,-1.505241725188398
1992-06-10,-1.6553869727777055
1992-06-11,-5.31379255745378
1992-06-12,-4.651616011721103
1992-06-15,-5.1726403642031755
1992-06-16,-7.331133438060419
1992-06-17,-9.514292274513423
1992-06-18,-11.3010056743517
1992-06-19,-9.533622209467012
1992-06-22,-12.331004414014501
1992-06-23,-9.522876088318299
1992-06-24,-10.452447116293797
1992-06-25,-11.996495954621423
1992-06-26,-12.149461966246122
1992-06-29,-7.871020241208839
1992-06-30,-2.2618118023966645
1992-07-01,-2.478614011850823
1992-07-02,-5.6450182896436445
1992-07-06,-7.051886820534378
1992-07-07,-6.047371376629599
1992-07-08,-6.037907688508881
1992-07-09,-3.606062538331912
1992-07-10,-1.0691149827420077
1992-07-13,1.04370528835625
1992-07-14,2.6400441594535096
1992-07-15,3.9960738645398806
1992-07-16,4.2875737741276225
1992-07-17,1.4079771410522426
1992-07-20,-2.2656003025684868
1992-07-21,1.5387238369262377
1992-07-22,0.3111912106635373
1992-07-23,0.23494855597641617
1992-07-24,0.7855882838125581
1992-07-27,-0.38996126385291063
1992-07-28,-1.3878024110364322
1992-07-29,-1.5539203653571576
1992-07-30,-2.2307069170238947
1992-07-31,-0.6206963393782416
1992-08-03,-0.49153202655327277
1992-08-04,-0.7934372912596928
1992-08-05,-2.2025813454386025
1992-08-06,-2.7918667764049587
1992-08-07,-1.2640282083092416
1992-08-10,-1.9420915250248072
1992-08-11,-2.705805474574504
1992-08-12,-2.0082164542679948
1992-08-13,-1.336953775232132
1992-08-14,-1.591792889024532
1992-08-17,-3.151518529178702
1992-08-18,-5.253895652945857
1992-08-19,-4.055450395625144
1992-08-20,-3.483555968518658
1992-08-21,-2.8933298760985053
1992-08-24,-4.599366255689461
1992-08-25,-5.823798617537818
1992-08-26,-3.562003858925209
1992-08-27,0.07340595448897602
1992-08-28,-0.8973598975954928
1992-08-31,-0.1287807616971577
1992-09-01,-0.20608913361775194
1992-09-02,2.7745199398857494
1992-09-03,5.934605342455598
1992-09-04,5.33860911199622
1992-09-08,6.50298123975972
1992-09-09,7.597474888710622
1992-09-10,8.948813405981696
1992-09-11,9.96645493746928
1992-09-14,12.755308150723408
1992-09-15,12.610013172761683
1992-09-16,10.080611520011416
1992-09-17,11.257480834809371
1992-09-18,8.352620993272126
1992-09-21,7.873732142467475
1992-09-22,7.777405051677761
1992-09-23,6.769794700576995
1992-09-24,7.183002278389267
1992-09-25,3.590517693238098
1992-09-28,-0.7703149116707664
1992-09-29,0.4549866185875544
1992-09-30,3.4479920379370697
1992-10-01,0.13561614907291641
1992-10-02,0.6201432450521907
1992-10-05,-1.5111886896389706
1992-10-06,3.0456439806313256
