Date,fedfunds,vix,vol_spread,Flat,News Sentiment
2003-11-06,1.0260124765246574,18.50346370287675,-8.9918223918472,4.0288401670205625,0.16117282488392703
2003-11-07,1.0245185332459565,18.452376134879124,-8.968386102558618,4.034397422386424,0.16532977833038612
2003-11-10,1.0233977778633265,18.425350362176346,-8.96519168079009,4.039774243554211,0.16993745295053383
2003-11-12,1.0226380936294999,18.370954715559147,-8.959828200711401,4.0430283956125805,0.17313038408646728
2003-11-13,1.021578392776829,18.309234096829563,-8.960483143158369,4.043254751207907,0.17635972686729262
2003-11-14,1.0202284163113449,18.26477750091496,-8.968909193944246,4.042175028580408,0.17952110571294622
2003-11-17,1.0208703644695667,18.275661579260476,-8.976736983632156,4.03885758712269,0.1821547182663885
2003-11-18,1.019543376423989,18.302751063894558,-9.027493353479521,4.0359725393037875,0.1849051125008704
2003-11-19,1.0182594733201822,18.318895852482793,-9.096732051586633,4.036103303789675,0.18726254247948812
2003-11-20,1.017666620696314,18.35659483910575,-9.158852459086333,4.03298300043727,0.19007758979981967
2003-11-21,1.0164436525131473,18.37683569594137,-9.18940984588997,4.030938054429605,0.19226127280238453
2003-11-24,1.0152603919318188,18.346418307075396,-9.203715024595418,4.030582915255827,0.19468419182327407
2003-11-25,1.0154142785763032,18.293286715047927,-9.206191862072423,4.027641849101028,0.1968938932668121
2003-11-26,1.0152384865803359,18.226295465007976,-9.212484467619191,4.026419685207516,0.19928320597502625
2003-11-28,1.0150684022378287,18.164401441644884,-9.215650623522215,4.027185296090753,0.20195987956355158
2003-12-01,1.015553204661011,18.11912770680648,-9.225532306484785,4.027926048950263,0.2051708647313865
2003-12-02,1.0140741731229894,18.059089818878547,-9.265288594751974,4.03059084417062,0.20911701078689923
2003-12-03,1.0129678453233149,18.012689814125658,-9.31219580463096,4.033818482659139,0.2128570582786462
2003-12-04,1.0122221202344617,17.95708182191578,-9.35108637653469,4.035967278821978,0.21632946871122613
2003-12-05,1.011175925298169,17.92892921728148,-9.37085671892289,4.035124167461982,0.21906797582824258
2003-12-08,1.010488380665569,17.88383315583637,-9.424076786008431,4.035607159287508,0.2218871400426946
2003-12-09,1.0091737949548039,17.875591644714028,-9.465179061295386,4.038347244730981,0.22442202354210358
2003-12-10,1.008551255933625,17.875410093955022,-9.481569699340307,4.0400243178290385,0.22660227063588312
2003-12-11,1.0079489296472663,17.8382206653407,-9.479570640705758,4.040023528272379,0.22848804293857536
2003-12-12,1.007366159824177,17.79184888045826,-9.478610534594061,4.040022764351221,0.23058903051282303
2003-12-15,1.0084257225746966,17.773606646570144,-9.490344207796825,4.038398614159303,0.23235573103942259
2003-12-16,1.007827472133243,17.71374801765037,-9.51403483366103,4.037476561665101,0.23446218112890402
2003-12-17,1.0072486458196233,17.644469014434492,-9.514877876432445,4.035285717716366,0.23644470030630693
2003-12-18,1.0073379773965168,17.596270945696315,-9.477705727974952,4.03024386664115,0.23847566167477244
2003-12-19,1.0064503618916427,17.55807952011316,-9.444987315214284,4.02666444436244,0.24036846669035317
2003-12-22,1.0068902945426923,17.538011577363076,-9.391902184950085,4.022551875129485,0.24182996752021865
2003-12-23,1.0066665789334315,17.503984505357746,-9.314241375055417,4.021170291423477,0.24317247514862364
2003-12-24,1.0054760803277825,17.476581829513844,-9.228712242663772,4.018859518638891,0.2445121822101793
2003-12-26,1.004324235094533,17.475718764785903,-9.14206390250824,4.016299090322085,0.24572773299864162
2003-12-29,1.0035344704422051,17.463195162502686,-9.060826337569944,4.015769887847621,0.24733375915819578
2003-12-30,1.0011469369696375,17.470234429983996,-8.951056919263863,4.0178553253545255,0.2486171542776809
2003-12-31,0.9991616046774238,17.49750012450063,-8.86108562948186,4.019223687985021,0.2497370965415243
2004-01-02,0.9995135080972196,17.520958410475924,-8.777607051825818,4.021521668958895,0.2507368762792907
2004-01-05,0.9985552569797378,17.519953245948,-8.700410379480413,4.0253684496514355,0.2505454493507976
2004-01-06,0.996004707497893,17.494304869001642,-8.613706903843468,4.028440967786918,0.2505558565083109
2004-01-07,0.9941863342510682,17.429553336821215,-8.542156460017955,4.029790315649203,0.25033958063597095
2004-01-08,0.9940504114234257,17.370475676091242,-8.468708263057408,4.029797123727145,0.24972881895301619
