,flagy,flagx,returns,divergent,cummret,results
2005-04-13,-2.882635918182161,7.332703177217348,-0.002351948799040884,-1.0,1.216931306044816,NONE
2005-04-14,-2.95163708693529,7.550646469195805,0.0005852587622312069,-1.0,1.2176435257547122,NONE
2005-04-15,-2.988296830308439,7.513986725822656,-9.071446933167361e-05,-1.0,1.2175330678684384,NONE
2005-04-18,-3.455895781018194,7.962326826422613,0.0023410515363057115,-1.0,1.220383375527475,NONE
2005-04-19,-0.3798931638648444,0.32188037070154996,0.0,0.0,1.220383375527475,NONE
2005-04-20,-0.3452119979964098,0.22174467978960216,0.0,0.0,1.220383375527475,NONE
2005-04-21,-0.5788167169423053,0.349208201117262,0.0,0.0,1.220383375527475,NONE
2005-04-22,-0.7018616197955627,0.2261632982640045,0.0,0.0,1.220383375527475,NONE
2005-04-25,-0.4694394173305071,0.11720570314429268,0.0,0.0,1.220383375527475,NONE
2005-04-26,-0.007026182488682364,-0.33819297656618863,0.0,0.0,1.220383375527475,NONE
2005-04-27,-0.08389267061323324,-0.4150594646907395,0.0,0.0,1.220383375527475,NONE
2005-04-28,0.2796352807431238,-0.5035152878900633,0.0,0.0,1.220383375527475,NONE
2005-04-29,0.356061421137174,-0.49433993766578355,0.0,0.0,1.220383375527475,NONE
2005-05-02,0.6536784504498346,-0.8270862478089992,0.0,0.0,1.220383375527475,NONE
2005-05-03,0.9172309248235956,-1.2132010242830327,0.0,1.0,1.220383375527475,WIN
2005-05-04,0.5790090227705147,-1.0394229430286992,0.0003456812558683013,1.0,1.2208052391853679,NONE
2005-05-05,0.9353938279213885,-1.4593613028698882,0.0027799537834696355,1.0,1.2241990213289207,NONE
2005-05-06,1.148754074652766,-1.2460010561385104,-0.0011800041472580826,1.0,1.2227544614066832,NONE
2005-05-09,1.3764299905920372,-1.4467325158259428,0.0019155020271184864,1.0,1.2250966500561757,NONE
2005-05-10,1.442909241135547,-1.582408988895474,-0.0008403571052588354,1.0,1.2240671313816722,NONE
2005-05-11,1.3551862007171733,-1.670132029313848,0.0002902590166218653,1.0,1.224422427903506,NONE
2005-05-12,1.6092673178484476,-1.5276617649511592,-0.0005992887515096318,1.0,1.2236886453153675,NONE
2005-05-13,1.736406642496592,-1.7535568702167705,-0.0006671548015707463,1.0,1.2228722555600178,NONE
2005-05-16,1.8304337690266244,-1.9374105012008904,-0.00169814273760608,1.0,1.2207956439202186,NONE
2005-05-17,1.7947450817393924,-2.065518444260106,6.506630874313959e-06,1.0,1.2208035871868466,NONE
2005-05-18,1.5833764873010545,-2.0733172841371776,-0.00026634863184171964,1.0,1.2204784278216518,NONE
2005-05-19,2.083376474754891,-2.5733172841371776,-5.019771665759924e-06,1.0,1.2204723012986212,NONE
2005-05-20,2.3115825458606047,-2.937712457566923,0.0013511674441583632,1.0,1.222121363738633,NONE
2005-05-23,2.7688573212771166,-3.408549927477824,0.004670187172550102,1.0,1.2278288992548645,NONE
2005-05-24,2.688263625156965,-3.4891436235979763,0.002159825457397657,1.0,1.2304807953688035,NONE
2005-05-25,2.840930333104767,-3.5936347902221817,0.0020495776151769366,1.0,1.2330027612628967,NONE
2005-05-26,2.806610571182033,-3.760981754739875,-0.00038285404874620745,1.0,1.232530701163632,NONE
2005-05-27,2.8533014619817845,-3.7142908639401235,-0.0002985731744957038,1.0,1.2321627005595222,NONE
2005-05-31,2.6419328675434466,-3.722089703817195,0.0011384625158748392,1.0,1.2335654716075681,NONE
2005-06-01,2.8461947278193462,-3.6859006719992857,-0.0010940594990734263,1.0,1.232215877585627,NONE
2005-06-02,3.227407666465025,-3.818812906911167,0.000990257727309052,1.0,1.233436088880119,NONE
2005-06-03,3.2592779943174377,-4.071662917721917,-0.0011525574964724068,1.0,1.2320144828694606,NONE
2005-06-06,3.1448346620173733,-4.1861062500219814,0.000533068736128595,1.0,1.2326712312727361,NONE
2005-06-07,2.985225403282344,-4.222575279324971,0.0030795296600503435,1.0,1.2364672788905313,NONE
2005-06-08,3.3944598675926096,-4.694011596678106,0.0028806690442259885,1.0,1.2400291319050296,NONE
2005-06-09,3.4411507583923613,-4.6473207058783546,-0.0003538081715042051,1.0,1.2395903994652584,NONE
2005-06-10,3.1602630109063834,-4.183808949209169,0.004600937572761397,1.0,1.2452936775089924,NONE
2005-06-13,3.3213326685381226,-4.42069316624876,-0.0007825596260099587,1.0,1.2443191609544484,NONE
2005-06-14,3.484870136032357,-4.732028193937725,-0.0039657398197120025,1.0,1.2393845149094207,NONE
2005-06-15,0.08672201735238583,0.15472902333552896,0.0,0.0,1.2393845149094207,NONE
2005-06-16,0.08739338091627591,-0.19115109993016904,0.0,0.0,1.2393845149094207,NONE
2005-06-17,0.47573394783564205,0.30884890006983096,0.0,0.0,1.2393845149094207,NONE
2005-06-20,0.40175813771563357,0.16647187643133032,0.0,0.0,1.2393845149094207,NONE
2005-06-21,0.4524340380581879,0.24927134138081553,0.0,0.0,1.2393845149094207,NONE
2005-06-22,0.3753179221947389,-0.15966326872658465,0.0,0.0,1.2393845149094207,NONE
2005-06-23,0.7381803951498048,-0.38942755706339105,0.0,0.0,1.2393845149094207,NONE
2005-06-24,0.8878769274332838,0.11057244293660895,0.0,0.0,1.2393845149094207,NONE
2005-06-27,0.8843812141516287,0.3033427993536635,0.0,0.0,1.2393845149094207,NONE
2005-06-28,0.9711032315040146,0.45807182268919244,0.0,0.0,1.2393845149094207,NONE
2005-06-29,1.0963421141308975,0.24139339844808005,0.0,1.0,1.2393845149094207,WIN
2005-06-30,0.8481862564404536,-0.006762459242363739,0.00014212437515200536,1.0,1.2395606616591752,NONE
2005-07-01,1.0499018657809027,-0.25557458876228395,0.00051725665689313,1.0,1.2402018326630413,NONE
2005-07-05,0.5499018657809027,0.24442541123771605,0.0023666868461795568,1.0,1.2431370020270127,NONE
2005-07-06,0.9736331314287126,-0.02946326072841704,0.0010103968849472602,1.0,1.2443930637814236,NONE
2005-07-07,1.269441159477743,0.3327978900595065,-0.00028347479945266523,1.0,1.244040309707228,NONE
2005-07-08,1.7245310893766868,0.34323379239784174,0.002574745062902411,1.0,1.247243396352698,NONE
2005-07-11,1.4800152513732279,0.19133681422862825,-0.0010367751297280271,1.0,1.2459502854186422,NONE
2005-07-12,1.7246988417194977,0.4880947330172648,0.0013368724739659258,1.0,1.2476159620591485,NONE
2005-07-13,1.7802228646843266,0.2856652849687293,0.00012665100453603884,1.0,1.2477739738740186,NONE
2005-07-14,1.9685073562511912,-0.014940520289883519,-0.0018855142459639975,1.0,1.245421278270536,NONE
2005-07-15,2.426824779693492,-0.03145907448565316,0.0007705427192921412,1.0,1.2463809285689589,NONE
2005-07-18,2.3480597623223343,0.3683489523594769,0.002371631206536589,1.0,1.2493368844743848,NONE
2005-07-19,2.189584641677394,0.11150169702146023,0.0018637345633490247,1.0,1.2516653168072465,NONE
2005-07-20,1.7473585683573114,0.2074893304171394,-0.0033833539384138175,1.0,1.2474304900280506,NONE
2005-07-21,2.0026621602511616,-0.06401765019755995,0.0016178490307369882,1.0,1.2494486442372543,NONE
2005-07-22,1.7399304320059978,-0.2668742913315437,-0.0021186928036128357,1.0,1.246801446386225,NONE
2005-07-25,2.0946342319858378,-0.23371388614136301,0.0013090449023593252,1.0,1.2484335654638712,NONE
2005-07-26,1.793628901229426,-0.3703783780799024,0.0006460701917242817,1.0,1.2492401411768657,NONE
2005-07-27,1.495593808211755,-0.5425536121078554,0.0005110257512636433,1.0,1.2498785350585193,NONE
2005-07-28,1.6934224750391051,-0.6821847512129676,0.00018409562595533228,1.0,1.250108632229799,NONE
2005-07-29,1.75310665008464,-0.9173898935586754,0.0007289992052515954,1.0,1.2510199604291725,NONE
2005-08-01,1.404810808310669,-0.7886688710412798,0.0007344797574641514,1.0,1.2519388092662915,NONE
2005-08-02,0.9955996439432775,-0.8171989844576966,0.0019139042011247702,1.0,1.2543349002128974,NONE
2005-08-03,1.1326419133066574,-0.9279272764384636,-0.0023973646687800586,1.0,1.2513278020403094,NONE
2005-08-04,1.014776604691025,-0.9179781682404391,-0.0005312518516768028,1.0,1.2506630318284209,NONE
2005-08-05,1.2161372473739192,-1.0270030026363008,0.0001288626180200533,1.0,1.2508241955409631,NONE
2005-08-08,0.9534055191287553,-1.2298596437702847,-0.0006842940362742212,1.0,1.249968264003527,NONE
2005-08-09,1.4534055191287552,-0.7298596437702847,0.000854373756866592,1.0,1.2510362040852079,NONE
2005-08-10,1.5003504080419925,-0.9441929546763085,0.0009235780806640349,1.0,1.252191633701418,NONE
2005-08-11,0.18007810840778582,0.13184053828568243,0.0,0.0,1.252191633701418,NONE
2005-08-12,0.2994013126044104,0.04449878386458733,0.0,0.0,1.252191633701418,NONE
2005-08-15,0.4279525570982693,0.4336744776550499,0.0,0.0,1.252191633701418,NONE
2005-08-16,0.16289688746265074,0.4079807146704581,0.0,0.0,1.252191633701418,NONE
2005-08-17,0.2123675990469327,0.23286390218314196,0.0,0.0,1.252191633701418,NONE
2005-08-18,0.3537143315711495,0.4796131104434355,0.0,0.0,1.252191633701418,NONE
2005-08-19,-0.05023955504034794,0.658848175317386,0.0,0.0,1.252191633701418,NONE
2005-08-22,-0.06429957151718563,0.3751548015957969,0.0,0.0,1.252191633701418,NONE
2005-08-23,-0.5642995715171857,0.8751540373676825,0.0,0.0,1.252191633701418,NONE
2005-08-24,-0.5117820312362767,0.9705315384203873,0.0,0.0,1.252191633701418,NONE
2005-08-25,-0.4169568049492256,1.3992185081539974,0.0,-1.0,1.252191633701418,WIN
2005-08-26,-0.9149446622512789,1.8716783845616405,-0.00021608068965393423,-1.0,1.251921059269629,NONE
2005-08-29,-1.4149446440180538,1.3716784027948186,0.0021318084397787406,-1.0,1.2545899151497168,NONE
2005-08-30,-0.9982842635976082,0.8839703722977127,0.0019037348879100968,-1.0,1.2569783217412076,NONE
2005-08-31,-0.6158100706343604,1.1835632776218707,0.0030334658797260255,-1.0,1.2607913225917649,NONE
2005-09-01,-0.9158622210450642,1.1970796198638773,-0.004301675274799398,-1.0,1.2553678077326902,NONE
2005-09-02,-0.737428789473584,1.2020552699094385,0.0005166839105743785,-1.0,1.2560164360807986,NONE
2005-09-06,-1.1410409998198927,1.3808156139089913,-0.0015241129490929537,-1.0,1.2541021251662943,NONE
2005-09-07,-0.6410409998198927,1.4071041925062324,-0.001191697987640667,-1.0,1.2526076141874378,NONE
2005-09-08,-0.44561679728388426,1.5076206452469347,-0.0010433155504346366,-1.0,1.2513007491849633,NONE
2005-09-09,-0.7319824834727098,1.7912859765657902,-0.0013037309820119244,-1.0,1.249669389630436,NONE
2005-09-12,-0.23198248347270978,2.2912859765657902,-0.00046321260070100886,-1.0,1.2490905270224488,NONE
2005-09-13,-0.4759204190021494,2.4333375026067734,0.001572148852956913,-1.0,1.2510542832617466,NONE
2005-09-14,-0.7994575117263424,2.7413686041383336,0.001384128863743392,-1.0,1.2527859036053188,NONE
2005-09-15,-0.5130791086185678,2.9114888939939214,0.0011781601710158002,-1.0,1.2542618860597567,NONE
2005-09-16,-1.0080740808673108,3.3638782585215385,0.0019608891401576077,-1.0,1.256721354571045,NONE
2005-09-19,-0.8593314587511481,3.512620880637701,-4.57148903917912e-05,-1.0,1.2566639036920677,NONE
2005-09-20,-1.3528689518472556,3.966323501067868,0.0011422467902803624,-1.0,1.2580993240025211,NONE
2005-09-21,-1.796631796342478,4.423415232790461,0.00014887342891238163,-1.0,1.2582866215627977,NONE
2005-09-22,-1.296631796342478,4.490357646103187,0.0031222699187535095,-1.0,1.262215332030473,NONE
2005-09-23,-0.9052180659403517,4.500020535466344,0.005584886561594434,-1.0,1.2692646614761685,NONE
2005-09-26,-0.4052180659403517,5.000020535466344,-0.0005283678632200649,-1.0,1.2685940228191235,NONE
2005-09-27,-0.25898105235353297,5.196091111099994,-0.0010178589205422882,-1.0,1.2673027730764503,NONE
2005-09-28,-0.5909884002615118,5.499180187515824,0.0016515960402078622,-1.0,1.269395845318208,NONE
2005-09-29,-0.5211673119626817,5.709046731482647,0.0006202847426376172,-1.0,1.2701832321934263,NONE
2005-09-30,-0.7456209524987815,5.955069382674942,0.001696738907847053,-1.0,1.272338401503584,NONE
2005-10-03,-0.8474535360459361,5.853236799127788,0.0005813227073586964,-1.0,1.2730780407078226,NONE
2005-10-04,-0.7080597509020247,6.273620499679487,0.0011204097043738684,-1.0,1.2745044096990568,NONE
2005-10-05,-0.7481802465441239,6.400448655278763,-0.0010832275192281197,-1.0,1.2731238314490931,NONE
2005-10-06,-1.0224318482617885,6.486399021726526,0.0019737583260534936,-1.0,1.275636670211513,NONE
2005-10-07,0.45645609070639503,-0.4893888759269825,0.0,0.0,1.275636670211513,NONE
2005-10-11,0.4206170312699126,-0.525227935363465,0.0,0.0,1.275636670211513,NONE
2005-10-12,0.6623760169903283,-0.884395706457731,0.0,0.0,1.275636670211513,NONE
2005-10-13,0.610454285082284,-1.008301193816052,0.0,1.0,1.275636670211513,LOSE
2005-10-14,0.6366373024808462,-0.7549025817450156,0.001975789141196165,1.0,1.2781570592926286,NONE
2005-10-17,0.8252505075592192,-1.0922415595753026,0.0006123997424990681,1.0,1.2789398023466128,NONE
2005-10-18,0.7408557594898546,-1.0210952935611608,-0.0014076388503279245,1.0,1.277139516993599,NONE
2005-10-19,0.9614079017005538,-1.3082102749274491,0.002197163843028662,1.0,1.2799456017628406,NONE
2005-10-20,0.8770131536311891,-1.2370640089133074,-0.00030939612820843126,1.0,1.2795495915493378,NONE
2005-10-21,0.7095225481592977,-0.9051800567756373,0.0012673060222869708,1.0,1.281171172452523,NONE
2005-10-24,1.0664922990584986,-1.24400832370741,-0.00030803950644448744,1.0,1.2807765211168898,NONE
2005-10-25,1.1198527460838017,-1.4486029229563537,-0.0015906370552250275,1.0,1.278739270522939,NONE
2005-10-26,0.8297501524270192,-1.2765658691179502,0.002247671389936994,1.0,1.2816134561964825,NONE
2005-10-27,0.80562129912636,-1.3574022438528435,0.00012082875859945242,1.0,1.281768311959399,NONE
2005-10-31,0.43957381603544543,-1.1377643638112054,-0.0017267944044096232,1.0,1.279554961610558,NONE
2005-11-01,0.27338385340710764,-1.1758867632225694,-0.00011818627941677486,1.0,1.279403735770336,NONE
