,returns,divergent,cummret,results
2006-09-13,-0.0011558832470544734,-1.0,1.1699082771123828,NONE
2006-09-14,-0.0009688562487602755,-1.0,1.168774804167626,NONE
2006-09-15,-0.00019835659093393678,-1.0,1.1685429699819019,NONE
2006-09-18,0.0005630769883081723,-1.0,1.1692009496381481,NONE
2006-09-19,-0.00136244977324397,-1.0,1.167607972069437,NONE
2006-09-20,-0.0004530042075800597,-1.0,1.1670790407452856,NONE
2006-09-21,0.0,0.0,1.1670790407452856,NONE
2006-09-22,0.0,-1.0,1.1670790407452856,WIN
2006-09-25,0.0009322692376134984,0.0,1.168167072632836,NONE
2006-09-26,0.0,0.0,1.168167072632836,NONE
2006-09-27,0.0,0.0,1.168167072632836,NONE
2006-09-28,0.0,-1.0,1.168167072632836,WIN
2006-09-29,0.0004940045777273327,-1.0,1.1687441525142668,NONE
2006-10-02,0.001054155695548769,-1.0,1.169976190819279,NONE
2006-10-03,0.00043906404739527637,-1.0,1.1704898853009762,NONE
2006-10-04,0.000604420836554446,-1.0,1.1711973537766285,NONE
2006-10-05,0.0012934216962193596,-1.0,1.1727122058445578,NONE
2006-10-06,0.0006551078011931125,-1.0,1.173480458759161,NONE
2006-10-10,-0.0007881239352273029,-1.0,1.1725556107220914,NONE
2006-10-11,-6.172345716460648e-05,-1.0,1.1724832365360798,NONE
2006-10-12,-0.0008088235637377276,-1.0,1.171534904466282,NONE
2006-10-13,-0.0010075761029551761,0.0,1.170354493892764,NONE
2006-10-16,0.0,-1.0,1.170354493892764,LOSE
2006-10-17,-0.0018825285201113343,-1.0,1.1681512681793704,NONE
2006-10-18,0.00022194663352771574,-1.0,1.168410535420794,NONE
2006-10-19,0.00047046182337622086,0.0,1.1689602279717402,NONE
2006-10-20,0.0,0.0,1.1689602279717402,NONE
2006-10-23,0.0,-1.0,1.1689602279717402,WIN
2006-10-24,-6.284300282657831e-05,-1.0,1.1688867670008296,NONE
2006-10-25,0.0009258830833675973,-1.0,1.1699690194847678,NONE
2006-10-26,0.0005253923003815722,-1.0,1.1705837121992901,NONE
2006-10-27,0.001585554318499926,-1.0,1.1724397362593335,NONE
2006-10-30,0.0012171385318922828,-1.0,1.1738667578386563,NONE
2006-10-31,-4.281742331727344e-05,-1.0,1.173816495888768,NONE
2006-11-01,-0.0013929619659343276,-1.0,1.1721814141550086,NONE
2006-11-02,0.00040877470946310696,-1.0,1.172660572272018,NONE
2006-11-03,-0.0005678097651022625,-1.0,1.1719947241479316,NONE
2006-11-06,0.0022592300594470667,-1.0,1.17464252985824,NONE
2006-11-07,0.00026964052114642823,-1.0,1.1749592610821515,NONE
2006-11-08,0.0007212749367147195,-1.0,1.1758067297488308,NONE
2006-11-09,0.0001060029575628515,-1.0,1.1759313687397064,NONE
2006-11-10,0.0017511965945140808,-1.0,1.1779906557480255,NONE
2006-11-13,-0.0004115130013102135,-1.0,1.1775058972777632,NONE
2006-11-14,-0.0010147058239941861,-1.0,1.176311075186008,NONE
2006-11-15,0.0010272835754797322,-1.0,1.1775194802332014,NONE
2006-11-16,0.0001712270500636849,-1.0,1.1777211034201944,NONE
2006-11-17,0.0012373416317978427,-1.0,1.179178346772103,NONE
2006-11-20,0.0011303467879083358,-1.0,1.180511227228748,NONE
2006-11-21,0.0007088505860096719,-1.0,1.18134803330396,NONE
2006-11-22,0.0022026526639907984,-1.0,1.1839501326966175,NONE
2006-11-24,0.0009893209181992303,-1.0,1.185121439328999,NONE
2006-11-27,0.0003871653622283958,-1.0,1.1855802773003417,NONE
2006-11-28,0.0004787125787406119,-1.0,1.186147829492192,NONE
2006-11-29,0.0008399063164313723,-1.0,1.187144082546404,NONE
2006-11-30,0.000548003564404531,-1.0,1.187794641735101,NONE
2006-12-01,-0.0008170709659523056,-1.0,1.1868241292198256,NONE
2006-12-04,-7.797624321077704e-05,-1.0,1.186731585132877,NONE
2006-12-05,-0.0013513901697297325,-1.0,1.1851278477346208,NONE
2006-12-06,0.0011247235256336527,-1.0,1.1864607889058516,NONE
2006-12-07,0.0009719274691025129,-1.0,1.1876139427376022,NONE
2006-12-08,6.408726442949663e-05,-1.0,1.1876900536663906,NONE
2006-12-11,-0.001405663007643036,-1.0,1.1860205616934063,NONE
2006-12-12,0.00016971744014241492,-1.0,1.1862218500670934,NONE
2006-12-13,-0.00011260863105062337,-1.0,1.1860882712484349,NONE
2006-12-14,-0.0006937322085844538,-1.0,1.1852654436124455,NONE
2006-12-15,-0.001956977675476288,-1.0,1.1829459055997824,NONE
2006-12-18,-0.001525275046326305,-1.0,1.1811415877288172,NONE
2006-12-19,0.0,0.0,1.1811415877288172,NONE
2006-12-20,0.0,-1.0,1.1811415877288172,WIN
2006-12-21,0.00010410679202105862,-1.0,1.1812645525904384,NONE
2006-12-22,0.0014441215748689845,-1.0,1.1829704422164622,NONE
2006-12-26,0.0016136302058408422,-1.0,1.1848793190546396,NONE
2006-12-27,0.0025924228531348367,-1.0,1.1879510272795637,NONE
2006-12-28,-0.0012319303630521517,-1.0,1.186487554339239,NONE
2006-12-29,0.0018166446221064626,-1.0,1.1886429805740255,NONE
2007-01-03,0.001311985110590659,-1.0,1.1902024624663468,NONE
2007-01-04,0.0014996107456201723,-1.0,1.1919873028685248,NONE
2007-01-05,-5.7131201747310026e-05,-1.0,1.1919192032014443,NONE
2007-01-08,-7.417495318729969e-05,-1.0,1.1918307926503438,NONE
2007-01-09,-0.0009202671628843952,-1.0,1.190733989908153,NONE
2007-01-10,0.00013370821052931508,-1.0,1.19089320081916,NONE
2007-01-11,-0.0008729850336107537,-1.0,1.189853568878216,NONE
2007-01-12,-0.000494403740921797,-1.0,1.1892653008226133,NONE
2007-01-16,-0.0006565375246925086,-1.0,1.1884845035258085,NONE
2007-01-17,-0.0007620666833258562,-1.0,1.1875787990820224,NONE
2007-01-18,-0.00041304933799507287,-1.0,1.1870882704452446,NONE
2007-01-19,0.00025762878139034716,-1.0,1.187394098549762,NONE
2007-01-22,0.0020505022008996043,-1.0,1.1898288527621734,NONE
2007-01-23,-0.002598805725041811,-1.0,1.1867367187277953,NONE
2007-01-24,-0.00015315208949896286,-1.0,1.186554967519637,NONE
2007-01-25,-0.0005942999677979407,-1.0,1.1858497979406495,NONE
2007-01-26,3.431376703681103e-05,-1.0,1.1858904889143567,NONE
2007-01-29,-0.0010082690057525365,-1.0,1.1846947922901676,NONE
2007-01-30,-0.0024706354248328183,-1.0,1.1817678433687206,NONE
2007-01-31,0.0010655399765962456,-1.0,1.1830270642488858,NONE
2007-02-01,0.0014550870333476904,-1.0,1.1847484715901737,NONE
2007-02-02,0.0007157403492796914,-1.0,1.1855964438750382,NONE
2007-02-05,0.0004916379496592012,-1.0,1.186179328079828,NONE
2007-02-06,0.0008312756743759351,-1.0,1.1871653701007086,NONE
2007-02-07,0.00022710062345240346,-1.0,1.1874349760963996,NONE
2007-02-08,-0.0007579671546566902,-1.0,1.186534939386228,NONE
2007-02-09,0.00013516271615140712,-1.0,1.1866953146714438,NONE
2007-02-12,0.001964617582600366,-1.0,1.189026717151837,NONE
2007-02-13,-0.0006305944699002653,-1.0,1.1882769234794375,NONE
2007-02-14,-0.0007758874209742616,-1.0,1.1873549543618758,NONE
2007-02-15,-0.0004215281245404071,-1.0,1.1868544508547998,NONE
2007-02-16,0.0007942850562143848,-1.0,1.1877971516090153,NONE
2007-02-20,0.0007875365299598049,-1.0,1.1887325852560897,NONE
2007-02-21,0.0002560288530919576,-1.0,1.1890369350965257,NONE
2007-02-22,0.0004741915270272002,-1.0,1.189600766336471,NONE
2007-02-23,-0.00035364098386619783,-1.0,1.1891800747510557,NONE
2007-02-26,-0.002174803990110916,-1.0,1.1865938411795267,NONE
2007-02-27,-0.00012843713353594436,-1.0,1.1864414384678943,NONE
2007-02-28,0.00036788301882340036,-1.0,1.186877910125935,NONE
2007-03-01,-0.0001358306294914456,-1.0,1.1867166957522732,NONE
2007-03-02,-0.0007910616327386636,-1.0,1.1857779297053332,NONE
2007-03-05,0.0005106073952037831,-1.0,1.1863833966853101,NONE
2007-03-06,-0.00044389938918266335,-1.0,1.185856761820185,NONE
2007-03-07,0.000201008672149327,-1.0,1.1860951293132378,NONE
2007-03-08,0.00024202057233372416,-1.0,1.1863821887352763,NONE
2007-03-09,-0.0007300395922634792,-1.0,1.1855160827659434,NONE
2007-03-12,0.0004052392449805566,-1.0,1.1859965004082358,NONE
2007-03-13,-0.0008940849142554639,-1.0,1.184936118828861,NONE
2007-03-14,-0.0005282208593136773,-1.0,1.1843102108539414,NONE
2007-03-15,0.00044174613114826176,-1.0,1.1848333753076656,NONE
2007-03-16,-0.0001686260757085415,-1.0,1.184633581505219,NONE
2007-03-19,0.0001528585867617912,-1.0,1.1848146629203185,NONE
2007-03-20,0.0005171272449979458,-1.0,1.1854273628627876,NONE
2007-03-21,0.0,0.0,1.1854273628627876,NONE
2007-03-22,0.0,0.0,1.1854273628627876,NONE
2007-03-23,0.0,0.0,1.1854273628627876,NONE
2007-03-26,0.0,0.0,1.1854273628627876,NONE
2007-03-27,0.0,0.0,1.1854273628627876,NONE
2007-03-28,0.0,1.0,1.1854273628627876,WIN
2007-03-29,1.1999990960214445e-05,1.0,1.185441587980426,NONE
2007-03-30,-0.000159747108125885,1.0,1.185252217114894,NONE
2007-04-02,0.000825568605681742,1.0,1.1862307241351588,NONE
2007-04-03,-0.0007292959832425369,1.0,1.185365610832848,NONE
2007-04-04,-0.0002507994078268486,1.0,1.185068321839593,NONE
2007-04-05,0.0007687471273860602,1.0,1.1859793397077634,NONE
2007-04-09,-0.0001410235269527823,1.0,1.1858120887183847,NONE
2007-04-10,0.0014829367366967776,1.0,1.1875705730275645,NONE
2007-04-11,-0.00024749834437467816,1.0,1.1872766512769122,NONE
2007-04-12,-0.0007593031514414912,1.0,1.1863751483739648,NONE
2007-04-13,-0.00038965171301981667,1.0,1.1859128752651167,NONE
2007-04-16,0.0005543635481009299,0.0,1.1865703021343872,NONE
2007-04-17,0.0,-1.0,1.1865703021343872,LOSE
2007-04-18,0.0,1.0,1.1865703021343872,NONE
2007-04-19,-0.0007026748209219887,0.0,1.1857365290598236,NONE
2007-04-20,0.0,1.0,1.1857365290598236,LOSE
2007-04-23,-0.0006458810417367341,1.0,1.1849706843152092,NONE
2007-04-24,0.0007044036403506317,1.0,1.1858053819789498,NONE
2007-04-25,-0.0006474851223231892,1.0,1.1850375906361477,NONE
2007-04-26,0.000771021206712596,1.0,1.18595127974928,NONE
2007-04-27,0.0004881253172962937,1.0,1.1865301725940056,NONE
2007-04-30,0.0004210924569035046,1.0,1.1870298114995734,NONE
2007-05-01,-0.000550226992534403,1.0,1.1863766756563434,NONE
2007-05-02,-0.0011371195897652217,1.0,1.185027623497614,NONE
2007-05-03,-0.0003683799948897542,1.0,1.1845910830277258,NONE
2007-05-04,0.0,-1.0,1.1845910830277258,NONE
2007-05-07,0.0017142166129077924,1.0,1.1866217287417544,NONE
2007-05-08,0.0003219841598342962,1.0,1.1870038021421245,NONE
2007-05-09,-0.0014704564596321325,1.0,1.1852583647336568,NONE
2007-05-10,-0.0012751372748141356,1.0,1.1837469976124997,NONE
2007-05-11,0.0012446345463946198,1.0,1.185220330019919,NONE
2007-05-14,-0.00036960873409244347,1.0,1.1847822622341198,NONE
2007-05-15,-0.00024226422461421922,1.0,1.1844952318780229,NONE
2007-05-16,0.0016455087839521202,1.0,1.1864443291866276,NONE
2007-05-17,-0.0003467375351384257,1.0,1.1860329444043465,NONE
2007-05-18,-0.00023798370122350178,1.0,1.1857506878944641,NONE
2007-05-21,-0.0006242096019263618,1.0,1.1850105309295897,NONE
2007-05-22,0.0010091515265475196,1.0,1.1862063861158523,NONE
2007-05-23,-0.00022602461983520672,1.0,1.1859382742683844,NONE
2007-05-24,-0.0003266464233129527,1.0,1.1855508917728248,NONE
2007-05-25,-0.0007186560111997148,1.0,1.184698888497869,NONE
2007-05-29,-0.00030295618457514884,1.0,1.1843399766427394,NONE
2007-05-30,0.0003916083894356559,1.0,1.1848037741135369,NONE
2007-05-31,0.00017976134052726748,1.0,1.1850167560282332,NONE
2007-06-01,0.0010687735571730558,1.0,1.186283270601883,NONE
2007-06-04,0.0009789352458741047,1.0,1.187444565107066,NONE
2007-06-05,-0.000804164046338881,1.0,1.1864896648807863,NONE
2007-06-06,-0.0006183676642726286,1.0,1.1857559780380305,NONE
2007-06-07,-0.0009488028771841821,1.0,1.1846309293544297,NONE
2007-06-08,-6.300499629395746e-05,1.0,1.184556291687116,NONE
2007-06-11,0.00041880951299011395,1.0,1.1850523951307468,NONE
2007-06-12,-0.0011082738565954089,1.0,1.1837390325425277,NONE
2007-06-13,-0.0008394540759381086,1.0,1.1827453379868127,NONE
2007-06-14,-0.0006068616008727677,1.0,1.1820275752575773,NONE
2007-06-15,0.0002660213651841303,1.0,1.1823420198468326,NONE
2007-06-18,0.0,0.0,1.1823420198468326,NONE
2007-06-19,0.0,0.0,1.1823420198468326,NONE
2007-06-20,0.0,0.0,1.1823420198468326,NONE
2007-06-21,0.0,0.0,1.1823420198468326,NONE
2007-06-22,0.0,1.0,1.1823420198468326,WIN
2007-06-25,0.0005064903630397808,0.0,1.182940864685702,NONE
2007-06-26,0.0,0.0,1.182940864685702,NONE
2007-06-27,0.0,0.0,1.182940864685702,NONE
2007-06-28,0.0,0.0,1.182940864685702,NONE
2007-06-29,0.0,0.0,1.182940864685702,NONE
2007-07-02,0.0,0.0,1.182940864685702,NONE
2007-07-03,0.0,0.0,1.182940864685702,NONE
2007-07-05,0.0,-1.0,1.182940864685702,WIN
2007-07-06,0.0004424239601037651,-1.0,1.183464226067625,NONE
2007-07-09,0.0006650698824373067,-1.0,1.1842513124813245,NONE
2007-07-10,0.0003787609618663423,-1.0,1.1846998606475314,NONE
2007-07-11,0.0007321948235338716,-1.0,1.185567291752939,NONE
2007-07-12,0.001056164211342279,-1.0,1.1868194454966263,NONE
2007-07-13,-0.00036604942345430533,-1.0,1.186385010922858,NONE
2007-07-16,-0.0002514280982514245,-1.0,1.1860867203957677,NONE
2007-07-17,-8.00969302214476e-05,-1.0,1.1859917184904876,NONE
2007-07-18,-1.8850506424470878e-05,-1.0,1.1859693619459788,NONE
2007-07-19,6.099208889959033e-05,0.0,1.186041696694735,NONE
2007-07-20,0.0,-1.0,1.186041696694735,WIN
2007-07-23,-0.000772846530068833,-1.0,1.1851250684849275,NONE
2007-07-24,0.00064709086544628,-1.0,1.1858919520911555,NONE
2007-07-25,0.00023121876752889634,-1.0,1.1861661525667404,NONE
2007-07-26,0.0011232302344988984,0.0,1.1874984902524428,NONE
2007-07-27,0.0,-1.0,1.1874984902524428,LOSE
2007-07-30,-0.0008634134800888046,0.0,1.1864731880483739,NONE
2007-07-31,0.0,0.0,1.1864731880483739,NONE
2007-08-01,0.0,0.0,1.1864731880483739,NONE
2007-08-02,0.0,-1.0,1.1864731880483739,LOSE
2007-08-03,-1.6779461388338746e-05,0.0,1.1864532796673266,NONE
2007-08-06,0.0,0.0,1.1864532796673266,NONE
2007-08-07,0.0,0.0,1.1864532796673266,NONE
2007-08-08,0.0,1.0,1.1864532796673266,WIN
2007-08-09,0.0006257938051525353,0.0,1.1871957547798455,NONE
2007-08-10,0.0,0.0,1.1871957547798455,NONE
2007-08-13,0.0,1.0,1.1871957547798455,WIN
2007-08-14,0.00016863002721545677,1.0,1.187395951632284,NONE
2007-08-15,0.0006753940999478761,1.0,1.1881979118523183,NONE
2007-08-16,0.000567238404643723,1.0,1.1888719033402384,NONE
2007-08-17,-0.0012812121539893203,0.0,1.1873487062081425,NONE
2007-08-20,0.0,1.0,1.1873487062081425,LOSE
2007-08-21,-0.00024317592829831277,0.0,1.1870599715842964,NONE
2007-08-22,0.0,0.0,1.1870599715842964,NONE
2007-08-23,0.0,1.0,1.1870599715842964,WIN
2007-08-24,-0.0005361658777481605,1.0,1.1864235105326921,NONE
2007-08-27,0.0006764833059719887,1.0,1.1872261062313803,NONE
2007-08-28,0.0011908479042725194,1.0,1.1886399119518836,NONE
2007-08-29,0.0016361180959029843,1.0,1.1905846672213407,NONE
2007-08-30,-0.00025825069154638614,0.0,1.1902771979076863,NONE
2007-08-31,0.0,0.0,1.1902771979076863,NONE
2007-09-04,0.0,0.0,1.1902771979076863,NONE
2007-09-05,0.0,0.0,1.1902771979076863,NONE
2007-09-06,0.0,0.0,1.1902771979076863,NONE
2007-09-07,0.0,0.0,1.1902771979076863,NONE
2007-09-10,0.0,0.0,1.1902771979076863,NONE
2007-09-11,0.0,0.0,1.1902771979076863,NONE
