,returns,divergent,cummret,results
2003-04-30,0.0022043676754977815,-1.0,1.0099927314275359,NONE
2003-05-01,-0.000878889827079343,-1.0,1.0091050590904602,NONE
2003-05-02,0.0013977966175966854,-1.0,1.0105155827288566,NONE
2003-05-05,0.0021577119688763625,-1.0,1.0126959842964465,NONE
2003-05-06,0.0004164840624939249,-1.0,1.0131177560340574,NONE
2003-05-07,0.0003924416501663794,-1.0,1.0135153456380483,NONE
2003-05-08,-0.0008492487569914421,-1.0,1.0126546189905734,NONE
2003-05-09,-0.001649011394765091,-1.0,1.0109847399848964,NONE
2003-05-12,0.0011012263402200469,-1.0,1.0120980630101284,NONE
2003-05-13,-0.00015418211657981448,-1.0,1.0119420155885872,NONE
2003-05-14,0.005834710591528279,-1.0,1.0178464043849542,NONE
2003-05-15,-0.0038653860448855343,-1.0,1.0139120350976076,NONE
2003-05-16,0.0007088421065539995,-1.0,1.0146307386404267,NONE
2003-05-19,-0.00017619589461034292,-1.0,1.0144519648697328,NONE
2003-05-20,-0.0004844028566301159,-1.0,1.0139605614400358,NONE
2003-05-21,-0.0016987580938027408,-1.0,1.0122380877294928,NONE
2003-05-22,0.0003041206029595492,-1.0,1.0125459301870716,NONE
2003-05-23,0.0041438181314072155,-1.0,1.0167417363714635,NONE
2003-05-27,0.002183555074749856,-1.0,1.0189618479496272,NONE
2003-05-28,-0.000942917976857206,-1.0,1.018001050505464,NONE
2003-05-29,0.0037923599111209794,-1.0,1.02186167687888,NONE
2003-05-30,0.0009251281798341292,-1.0,1.0228070299120533,NONE
2003-06-02,-0.0036205477332911518,-1.0,1.019103908238311,NONE
2003-06-03,-5.464059193825005e-05,-1.0,1.0190482237975182,NONE
2003-06-04,-0.0032289370875204456,-1.0,1.0157577811937266,NONE
2003-06-05,0.0008929868267752231,-1.0,1.0166648395115272,NONE
2003-06-06,-0.00289107652054025,-1.0,1.0137255836647567,NONE
2003-06-09,0.002245697828137447,-1.0,1.0160021050063202,NONE
2003-06-10,0.0007594951163892531,-1.0,1.0167737536433137,NONE
2003-06-11,0.001090742010686374,-1.0,1.0178827914917756,NONE
2003-06-12,-0.0013269689429132314,-1.0,1.0165320926399404,NONE
2003-06-13,0.002590675870629361,-1.0,1.019165597804063,NONE
2003-06-16,0.0013072246199086462,-1.0,1.0204978761652763,NONE
2003-06-17,-0.002179518658959087,-1.0,1.018273682002746,NONE
2003-06-18,-0.00043108002706843855,-1.0,1.0178347245563453,NONE
2003-06-19,-0.004143362760388035,-1.0,1.0136174660623887,NONE
2003-06-20,-0.0004985168375372124,-1.0,1.0131121606887348,NONE
2003-06-23,0.001023892346068291,-1.0,1.0141494784757727,NONE
2003-06-24,0.003286075632032266,-1.0,1.0174820503642303,NONE
2003-06-25,0.001241208578103386,-1.0,1.0187449578132086,NONE
2003-06-26,0.0005298825097276244,-1.0,1.0192847729482268,NONE
2003-06-27,-0.004652777161195971,-1.0,1.0145422680358986,NONE
2003-06-30,0.001869413191458032,-1.0,1.0164388667350568,NONE
2003-07-01,-0.0004518521828629752,-1.0,1.015979586614376,NONE
2003-07-02,0.001831317830212187,-1.0,1.0178401681464746,NONE
2003-07-03,0.0008247829505759847,-1.0,1.0186796653635732,NONE
2003-07-07,-0.002850020360350099,-1.0,1.0157764075766125,NONE
2003-07-08,-0.0003852691809002728,-1.0,1.0153850602320875,NONE
2003-07-09,-0.0007061004618405062,-1.0,1.0146680963721117,NONE
2003-07-10,-0.001881636256975502,-1.0,1.0127588600931816,NONE
2003-07-11,0.002632956209534381,-1.0,1.015425409822625,NONE
2003-07-14,-0.0011218409428628733,-1.0,1.0142862640234627,NONE
2003-07-15,0.003888473625109445,-1.0,1.0182302894094286,NONE
2003-07-16,0.0,0.0,1.0182302894094286,NONE
2003-07-17,0.0,0.0,1.0182302894094286,NONE
2003-07-18,0.0,0.0,1.0182302894094286,NONE
2003-07-21,0.0,0.0,1.0182302894094286,NONE
2003-07-22,0.0,0.0,1.0182302894094286,NONE
2003-07-23,0.0,0.0,1.0182302894094286,NONE
2003-07-24,0.0,0.0,1.0182302894094286,NONE
2003-07-25,0.0,0.0,1.0182302894094286,NONE
2003-07-28,0.0,0.0,1.0182302894094286,NONE
2003-07-29,0.0,0.0,1.0182302894094286,NONE
2003-07-30,0.0,0.0,1.0182302894094286,NONE
2003-07-31,0.0,0.0,1.0182302894094286,NONE
2003-08-01,0.0,-1.0,1.0182302894094286,WIN
2003-08-04,-0.00092229574293708,-1.0,1.0172911799481767,NONE
2003-08-05,0.001143808175251418,-1.0,1.0184547659164127,NONE
2003-08-06,-0.00046808056914577554,-1.0,1.0179780470299333,NONE
2003-08-07,0.0015092786128236898,-1.0,1.0195144595246397,NONE
2003-08-08,-0.0004961766365927335,-1.0,1.0190086002691552,NONE
2003-08-11,3.724455907167662e-05,-1.0,1.0190465527951624,NONE
2003-08-12,0.0013855872289617824,-1.0,1.020458530684433,NONE
2003-08-13,-0.0014967404382709923,-1.0,1.018931169135979,NONE
2003-08-14,0.0013782063388005313,-1.0,1.0203354665320838,NONE
2003-08-15,-0.0021971149663975245,-1.0,1.01809367220782,NONE
2003-08-18,0.0022971067897535895,-1.0,1.0204323420948538,NONE
2003-08-19,8.243873423878587e-06,-1.0,1.0204407544099197,NONE
2003-08-20,-0.000239586238836828,-1.0,1.0201962708476149,NONE
2003-08-21,-8.925658798206084e-05,-1.0,1.020105211609407,NONE
2003-08-25,-4.116950459879913e-05,-1.0,1.0200632143832065,NONE
2003-08-26,-3.5525011472600765e-05,-1.0,1.0200269766258128,NONE
2003-08-27,0.0005816922589746473,-1.0,1.0206203184220615,NONE
2003-08-28,-6.696500279650743e-05,-1.0,1.0205519725795842,NONE
2003-08-29,0.0013681681029616213,-1.0,1.0219482592358822,NONE
2003-09-02,-0.0015917523424897801,-1.0,1.0203215707003401,NONE
2003-09-03,0.0014845893985603363,-1.0,1.0218363292873245,NONE
2003-09-04,-0.0009737058029463015,-1.0,1.020841361323836,NONE
2003-09-05,-0.00036945320481003373,0.0,1.0204642082112922,NONE
2003-09-08,0.0,-1.0,1.0204642082112922,LOSE
2003-09-09,-0.00035357196292324896,0.0,1.020103400678102,NONE
2003-09-10,0.0,0.0,1.020103400678102,NONE
2003-09-11,0.0,-1.0,1.020103400678102,WIN
2003-09-12,-0.0005046094191142924,-1.0,1.0195886468936493,NONE
2003-09-15,0.0009452062312353994,-1.0,1.02055236843599,NONE
2003-09-16,0.0026407949113912577,-1.0,1.0232474379373642,NONE
2003-09-17,0.0019712277910112724,-1.0,1.0252644917241074,NONE
2003-09-18,0.0005949567935883745,-1.0,1.0258744797986836,NONE
2003-09-19,0.000639714197229602,-1.0,1.0265307462679865,NONE
2003-09-22,0.0002842841928195252,-1.0,1.0268225727325937,NONE
2003-09-23,0.0019053066038282609,-1.0,1.028778984561381,NONE
2003-09-24,-0.0004725938465016868,-1.0,1.0282927899438672,NONE
2003-09-25,-1.0620969841459993e-05,-1.0,1.0282818684771569,NONE
2003-09-26,-0.0014926740210960492,-1.0,1.0267469788457169,NONE
2003-09-29,-0.00047257213172008546,-1.0,1.0262617668371865,NONE
2003-09-30,-0.0008744488003320937,-1.0,1.025364353466349,NONE
2003-10-01,0.000311355427554158,-1.0,1.0256836062230215,NONE
2003-10-02,-0.0010978932486366043,-1.0,1.0245575151165118,NONE
2003-10-03,0.00020473231769063942,-1.0,1.024767275151189,NONE
2003-10-06,0.0010428968736516599,-1.0,1.0258360017386645,NONE
2003-10-07,-0.0011057371679823276,-1.0,1.0247016967432876,NONE
2003-10-08,-0.0005282808562222026,-1.0,1.0241603664535597,NONE
2003-10-09,-0.0004204181273345306,-1.0,1.023729790870205,NONE
2003-10-10,0.0016471032529513131,-1.0,1.0254159795388904,NONE
2003-10-14,0.0,0.0,1.0254159795388904,NONE
2003-10-15,0.0,0.0,1.0254159795388904,NONE
2003-10-16,0.0,0.0,1.0254159795388904,NONE
2003-10-17,0.0,-1.0,1.0254159795388904,WIN
2003-10-20,0.0008694852835160419,-1.0,1.0263075636425816,NONE
2003-10-21,0.0017701135120043567,-1.0,1.0281242445284575,NONE
2003-10-22,-5.465508984461506e-05,-1.0,1.0280680523055015,NONE
2003-10-23,0.0013601611238631536,-1.0,1.029466390502933,NONE
2003-10-24,-0.000379343545646507,-1.0,1.0290758690722357,NONE
2003-10-27,0.0022154457404879244,-1.0,1.0313557308230108,NONE
2003-10-28,-0.0005535912120460994,-1.0,1.0307847813539337,NONE
2003-10-29,-0.0009376501634911806,-1.0,1.0298182658351729,NONE
2003-10-30,-0.0010794606210662245,-1.0,1.0287066175703492,NONE
2003-10-31,-0.00044301522560669104,0.0,1.0282508848760832,NONE
2003-11-03,0.0,0.0,1.0282508848760832,NONE
2003-11-04,0.0,1.0,1.0282508848760832,WIN
2003-11-05,0.0014010656018323998,1.0,1.0296915318209368,NONE
2003-11-06,0.0009269629920464709,1.0,1.0306460177641585,NONE
2003-11-07,0.0006847789912984579,1.0,1.0313517825045888,NONE
2003-11-10,-0.00013969981722900785,1.0,1.031207702849074,NONE
2003-11-12,0.0032389307719901655,1.0,1.0345477132101453,NONE
2003-11-13,-0.0005089667685473503,1.0,1.0340211628036446,NONE
2003-11-14,-0.002067461507816476,1.0,1.0318833638512805,NONE
2003-11-17,-0.00015459201337226667,0.0,1.0317238429244975,NONE
2003-11-18,0.0,0.0,1.0317238429244975,NONE
2003-11-19,0.0,0.0,1.0317238429244975,NONE
2003-11-20,0.0,0.0,1.0317238429244975,NONE
2003-11-21,0.0,0.0,1.0317238429244975,NONE
2003-11-24,0.0,0.0,1.0317238429244975,NONE
2003-11-25,0.0,1.0,1.0317238429244975,WIN
2003-11-26,0.0013810905759255457,1.0,1.0331487470009182,NONE
2003-11-28,0.0005258899710539955,1.0,1.0336920695655731,NONE
2003-12-01,0.0012941716478834828,1.0,1.035029844534647,NONE
2003-12-02,0.0004694968955215274,1.0,1.0355157878334282,NONE
2003-12-03,-0.0012181238594670461,1.0,1.0342544013454136,NONE
2003-12-04,0.0005061542334699094,1.0,1.0347778935891394,NONE
2003-12-05,-0.0003545199841068665,0.0,1.03441104414675,NONE
2003-12-08,0.0,-1.0,1.03441104414675,WIN
2003-12-09,0.003144963722093692,0.0,1.0376642293543246,NONE
2003-12-10,0.0,-1.0,1.0376642293543246,WIN
2003-12-11,2.1775022294442037e-05,-1.0,1.0376868245160529,NONE
2003-12-12,0.0011644866044599675,-1.0,1.0388951969228264,NONE
2003-12-15,0.0025543338534048813,-1.0,1.041548882094466,NONE
2003-12-16,0.00044624784924496806,-1.0,1.0420136710429844,NONE
2003-12-17,0.0013655626041902671,-1.0,1.0434366059452156,NONE
2003-12-18,-0.0010106597541289022,-1.0,1.0423820465616018,NONE
2003-12-19,-0.00019351103252003414,-1.0,1.0421803341354914,NONE
2003-12-22,0.0014384348038527965,-1.0,1.0436794426000027,NONE
2003-12-23,0.001273499366040255,-1.0,1.0450085677085028,NONE
2003-12-24,0.00039933880022605724,-1.0,1.0454258801761576,NONE
2003-12-26,0.0018662212997300276,-1.0,1.0473768762210314,NONE
2003-12-29,0.0006884443597785441,-1.0,1.0480979369240282,NONE
2003-12-30,-0.0007984686880779766,-1.0,1.0472610635393553,NONE
2003-12-31,-0.0007339636802680197,-1.0,1.0464924119549586,NONE
2004-01-02,0.0003632957990312687,-1.0,1.0468725982519398,NONE
2004-01-05,-0.0007750216211846956,-1.0,1.0460612493536687,NONE
2004-01-06,0.001521286798387689,-1.0,1.0476526085226152,NONE
2004-01-07,0.0005526636975919357,-1.0,1.048231608087033,NONE
2004-01-08,-4.998141391933603e-05,-1.0,1.0481792159891459,NONE
2004-01-09,0.0004735646842054873,-1.0,1.0486755966485566,NONE
2004-01-12,-0.000994701649017606,-1.0,1.0476324773032857,NONE
2004-01-13,0.0,0.0,1.0476324773032857,NONE
2004-01-14,0.0,0.0,1.0476324773032857,NONE
2004-01-15,0.0,0.0,1.0476324773032857,NONE
2004-01-16,0.0,0.0,1.0476324773032857,NONE
2004-01-20,0.0,0.0,1.0476324773032857,NONE
2004-01-21,0.0,0.0,1.0476324773032857,NONE
2004-01-22,0.0,0.0,1.0476324773032857,NONE
2004-01-23,0.0,-1.0,1.0476324773032857,WIN
2004-01-26,0.00121196405399915,0.0,1.0489021702075794,NONE
2004-01-27,0.0,0.0,1.0489021702075794,NONE
2004-01-28,0.0,0.0,1.0489021702075794,NONE
2004-01-29,0.0,1.0,1.0489021702075794,LOSE
2004-01-30,-0.0005402683401032476,1.0,1.0483354815731507,NONE
2004-02-02,0.0009135344478749747,1.0,1.0492931721484975,NONE
2004-02-03,8.247397574245115e-05,1.0,1.0493797115281238,NONE
2004-02-04,0.0009634082014710272,1.0,1.0503906925486675,NONE
2004-02-05,0.00045584276305732536,1.0,1.0508695055442487,NONE
2004-02-06,-0.00028540765341199243,1.0,1.050569579344629,NONE
2004-02-09,-0.000673813486420706,1.0,1.0498616913936434,NONE
2004-02-10,0.001475470590253763,1.0,1.0514107314431287,NONE
2004-02-11,0.0008327986706313248,1.0,1.0522863449025621,NONE
2004-02-12,0.0007261919884605506,1.0,1.0530505068157967,NONE
2004-02-13,0.0011967107461652786,1.0,1.054310703673558,NONE
2004-02-17,-0.0023306546932485525,1.0,1.051853469483899,NONE
2004-02-18,-0.0017122839997519477,1.0,1.050052397618018,NONE
2004-02-19,-0.0007112738903552783,1.0,1.0493055227640873,NONE
2004-02-20,0.0007229004595315939,1.0,1.0500640662086824,NONE
2004-02-23,-0.0005426049173536942,1.0,1.049494296282821,NONE
2004-02-24,-0.0006315673962860365,1.0,1.0488314699027008,NONE
2004-02-25,-0.00024181959396040852,1.0,1.048577841902516,NONE
2004-02-26,-0.00127009056557335,0.0,1.0472460530782464,NONE
2004-02-27,0.0,0.0,1.0472460530782464,NONE
2004-03-01,0.0,1.0,1.0472460530782464,WIN
2004-03-02,0.0004423418844350102,0.0,1.0477092938708321,NONE
2004-03-03,0.0,-1.0,1.0477092938708321,LOSE
2004-03-04,0.0,1.0,1.0477092938708321,NONE
2004-03-05,0.0007126232500622915,1.0,1.0484559158729507,NONE
2004-03-08,-0.001347491861041791,1.0,1.0470431300596508,NONE
2004-03-09,-0.004679857604881193,1.0,1.0421431173048026,NONE
2004-03-10,-0.0018580775885952512,1.0,1.0402067345344297,NONE
2004-03-11,-0.002128852115321451,1.0,1.0379922882272445,NONE
2004-03-12,0.0014893700168444662,1.0,1.039538242819046,NONE
2004-03-15,-0.001316414030804781,1.0,1.0381697800906409,NONE
2004-03-16,0.001293981372307545,1.0,1.0395131524473709,NONE
2004-03-17,-0.0015143458173172931,1.0,1.037938970052916,NONE
2004-03-18,0.0007073090970015454,1.0,1.038673113728567,NONE
2004-03-19,0.0004208664819192569,1.0,1.0391102564278059,NONE
2004-03-22,-0.0005581804929624817,1.0,1.0385302453526306,NONE
2004-03-23,-0.0003369940387598245,1.0,1.038180266850875,NONE
2004-03-24,-0.0010467746043917453,1.0,1.037093526112755,NONE
2004-03-25,-0.0010215481917949197,1.0,1.0360340850964322,NONE
2004-03-26,-0.0003731455630083258,1.0,1.035647493574453,NONE
2004-03-29,-0.0012646859307848097,1.0,1.034337724760077,NONE
2004-03-30,-0.0005296234216834368,1.0,1.0337899152751133,NONE
2004-03-31,-0.0019354707835999084,1.0,1.031789045097718,NONE
2004-04-01,0.00047037727927524,1.0,1.0322743752215373,NONE
2004-04-02,0.00022116474220596621,1.0,1.032502677917619,NONE
2004-04-05,-0.0006830833633431357,1.0,1.0317973925157262,NONE
2004-04-06,0.0011406530281872695,1.0,1.032974315335975,NONE
2004-04-07,-0.0002470510778871474,1.0,1.0327191179179414,NONE
2004-04-08,0.00018260991932147162,1.0,1.032907702672746,NONE
2004-04-12,0.0,0.0,1.032907702672746,NONE
2004-04-13,0.0,-1.0,1.032907702672746,WIN
2004-04-14,0.0003219366803590177,-1.0,1.0332402335496618,NONE
2004-04-15,0.0011036252812728327,-1.0,1.0343805435930353,NONE
2004-04-16,0.001279931283926698,-1.0,1.0357044796102652,NONE
2004-04-19,0.0004092468747979097,-1.0,1.0361283384317599,NONE
2004-04-20,0.001437301433523718,-1.0,1.0376175671779022,NONE
2004-04-21,-0.00024242169464182978,-1.0,1.0373660261688769,NONE
2004-04-22,1.973089684031656e-05,-1.0,1.037386494330925,NONE
2004-04-23,0.0013634494757549425,-1.0,1.0388009184027756,NONE
2004-04-26,0.0010526998542591962,-1.0,1.0398944639781826,NONE
2004-04-27,0.0002920413556126377,-1.0,1.040198156167137,NONE
2004-04-28,-0.0023376185525783733,-1.0,1.0377665696589229,NONE
2004-04-29,0.0008871265572606818,-1.0,1.0386871999431047,NONE
2004-04-30,0.000585916880069214,-1.0,1.0392957843066633,NONE
2004-05-03,-0.0006264563205022632,-1.0,1.038644710893713,NONE
2004-05-04,0.0008032626744889455,-1.0,1.0394790154220293,NONE
2004-05-05,-0.0002029398283139158,-1.0,1.0392680637291036,NONE
2004-05-06,0.0003913632097577403,-1.0,1.0396747950143232,NONE
2004-05-07,-0.0006011481396097331,-1.0,1.0390497964455012,NONE
2004-05-10,-0.0006722442032309536,-1.0,1.0383513012429724,NONE
2004-05-11,0.001133464653694564,-1.0,1.039528235741049,NONE
2004-05-12,-0.0014589075486741293,-1.0,1.0380116601508664,NONE
2004-05-13,0.00028953132192584014,-1.0,1.0383121970390043,NONE
2004-05-14,-0.0022294115094465775,-1.0,1.035997371876527,NONE
2004-05-17,0.0015194386051350225,-1.0,1.0375715062781745,NONE
2004-05-18,0.0008332995815655154,-1.0,1.0384361141802003,NONE
2004-05-19,0.0007689533392735565,-1.0,1.0392346230978216,NONE
2004-05-20,0.00039262023649687676,-1.0,1.0396426476413179,NONE
2004-05-21,0.0006719273225779436,-1.0,1.0403412119419853,NONE
2004-05-24,0.0012117641768409865,-1.0,1.041601860154308,NONE
2004-05-25,-0.000535706617299929,-1.0,1.0410438671452313,NONE
2004-05-26,-0.001469928368967576,-1.0,1.039513607231575,NONE
2004-05-27,0.0001276554168890224,-1.0,1.039646306774468,NONE
2004-05-28,-0.00012378690227089789,-1.0,1.0395176121786949,NONE
2004-06-01,-0.0009176292869380537,-1.0,1.0385637203734719,NONE
2004-06-02,-0.0013074873536438117,-1.0,1.0372058114431302,NONE
2004-06-03,0.0022474471968364396,-1.0,1.0395368767366004,NONE
2004-06-04,-0.001855396748532774,-1.0,1.0376081233955234,NONE
2004-06-07,-0.0005951222827380765,-1.0,1.0369906196805407,NONE
2004-06-08,0.0026279689346287933,-1.0,1.0397157988145624,NONE
2004-06-09,2.9463155532523898e-05,-1.0,1.0397464321228524,NONE
2004-06-10,0.00045102991606047686,-1.0,1.040215388868857,NONE
2004-06-14,-0.0005368016793670617,-1.0,1.0396569995012086,NONE
2004-06-15,0.0006714841275657828,-1.0,1.0403551126744863,NONE
2004-06-16,0.000550076016590381,-1.0,1.0409273870707059,NONE
2004-06-17,-0.00012029618830817416,-1.0,1.0408021674737356,NONE
2004-06-18,-0.0012387635891400134,-1.0,1.039512859645171,NONE
2004-06-21,0.0007568714639894116,-1.0,1.0402996372650866,NONE
2004-06-22,0.001645069454880319,-1.0,1.0420110024222746,NONE
2004-06-23,-0.001387293618536965,-1.0,1.0405654272081688,NONE
